CustomerID,Age,Gender,State,TenureMonths,MonthlyCharges,TotalCharges,DataUsageGB,CallMinutes,SMSCount,CustomerSupportCalls,NetworkComplaints,LatePayments,PlanType,ContractType,PaymentMethod,FamilyPlan,InternationalCalls,DeviceAgeMonths,AvgMonthlyRecharge,Churn
CUST005013,58,Male,Tamil Nadu,15,1081.35,16853.56,55.36,2649,243,3,9,4,Premium,Monthly,UPI,No,Yes,52,223.1,No
CUST005014,22,Male,Haryana,47,810.25,36487.47,58.74,1820,1769,5,4,0,Standard,Monthly,Credit Card,Yes,Yes,59,3610.4,No
CUST005015,35,Male,Odisha,91,2702.72,256836.91,180.11,3415,417,6,11,6,Premium,TwoYear,UPI,Yes,Yes,54,1561.03,No
CUST005016,43,Female,Kerala,10,3499.82,32503.99,67.92,3245,845,18,12,6,Basic,Monthly,UPI,No,No,39,1356.19,Yes
CUST005017,37,Male,Rajasthan,21,2378.84,50029.51,64.19,3019,1830,19,10,12,Standard,Yearly,Debit Card,No,Yes,34,620.36,No
CUST005018,58,Male,Madhya Pradesh,19,443.19,7342.67,162.29,4955,852,13,1,11,Premium,TwoYear,Net Banking,No,No,55,625.92,No
CUST005019,66,Male,Maharashtra,68,4633.54,321639.39,70.64,1960,701,12,1,5,Premium,Monthly,Credit Card,No,No,54,534.73,No
CUST005020,44,Male,Himachal Pradesh,22,3505.33,68182.45,33.15,536,1463,17,3,12,Premium,Monthly,Cash,No,No,12,3560.98,No
CUST005021,66,Male,Uttar Pradesh,63,3143.86,171074.26,122.48,4494,2934,18,6,3,Premium,Yearly,Debit Card,No,Yes,35,2296.89,No
CUST005022,29,Female,Kerala,38,3253.77,107514.08,15.6,734,1518,2,1,4,Premium,Yearly,UPI,No,No,39,803.66,No
CUST005023,24,Female,Odisha,15,2053.17,29611.08,271.6,3233,1444,4,8,1,Basic,Yearly,Credit Card,Yes,No,51,1707.95,Yes
CUST005024,20,Female,Maharashtra,70,4923.56,313070.62,135.46,1351,2743,9,10,3,Standard,Monthly,Credit Card,No,No,41,420.49,No
CUST005025,27,Male,Odisha,114,750.13,89122.76,3.93,4890,38,6,9,10,Standard,Yearly,UPI,No,No,52,1222.89,No
CUST005026,51,Male,Tamil Nadu,75,3721.79,284866.36,67.4,75,2014,14,13,10,Standard,Monthly,Credit Card,No,No,57,2691.87,Yes
CUST005027,42,Male,Maharashtra,44,2162.29,96155.11,287.35,2014,717,17,2,4,Standard,Monthly,Debit Card,No,Yes,20,420.93,No
CUST005028,52,Female,Rajasthan,30,4417.37,134101.77,148.92,531,324,13,2,4,Standard,Monthly,Debit Card,No,No,59,2555.32,No
CUST005029,33,Male,Uttarakhand,104,3614.58,386492.9,107.67,1204,2264,17,11,6,Basic,Monthly,UPI,No,No,47,962.38,Yes
CUST005030,19,Female,Uttar Pradesh,24,2855.04,70099.82,94.53,318,1345,8,7,12,Basic,TwoYear,Debit Card,Yes,No,11,1841.33,No
CUST005031,41,Male,Punjab,86,4694.7,418134.25,125.09,400,623,3,8,0,Basic,Yearly,UPI,Yes,No,58,3948.4,No
CUST005032,27,Female,Karnataka,94,4570.97,445514.56,63.53,4318,147,14,7,8,Premium,Monthly,UPI,Yes,No,38,284.63,No
CUST005033,55,Male,Jharkhand,46,356.44,14915.07,224.74,1135,2953,0,12,1,Standard,Monthly,Debit Card,No,No,23,3239.38,No
CUST005034,39,Male,Rajasthan,4,1043.68,3731.84,152.49,3931,2663,14,11,12,Standard,Monthly,Credit Card,No,Yes,43,1428.45,Yes
CUST005035,43,Male,Punjab,114,3412.63,380722.0,225.43,1420,2921,10,4,0,Premium,Monthly,Net Banking,No,No,47,1890.82,No
CUST005036,60,Female,Odisha,6,4617.01,24230.06,76.31,608,2464,0,3,6,Premium,TwoYear,Credit Card,No,No,55,3077.05,No
CUST005037,56,Male,Jharkhand,38,2208.62,74882.6,0.44,1433,1101,13,1,7,Basic,Monthly,Net Banking,No,No,25,1337.44,Yes
CUST005038,44,Female,Maharashtra,26,287.7,7514.54,289.87,4404,370,14,7,5,Premium,Monthly,UPI,No,No,7,51.54,Yes
CUST005039,46,Female,Bihar,19,3252.16,60547.01,153.62,1745,752,16,15,1,Standard,Monthly,UPI,No,Yes,17,2148.36,No
CUST005040,64,Female,Karnataka,2,1053.97,2066.14,23.92,4086,981,1,11,10,Standard,Yearly,Net Banking,No,No,40,888.7,No
CUST005041,55,Female,Uttar Pradesh,68,2806.38,198491.56,31.13,1035,1852,17,10,3,Standard,Yearly,Credit Card,No,No,26,391.97,No
CUST005042,37,Female,Himachal Pradesh,120,1984.95,234269.73,130.4,631,1443,19,0,7,Premium,Monthly,Cash,Yes,No,14,3653.12,No
CUST005043,44,Female,Karnataka,69,2834.33,183083.94,208.58,448,317,17,7,9,Standard,Monthly,Debit Card,No,Yes,36,705.35,Yes
CUST005044,58,Male,Bihar,47,4668.94,198827.39,118.99,520,1899,12,9,11,Standard,Yearly,Cash,No,Yes,3,2400.27,No
CUST005045,37,Female,Chhattisgarh,99,2480.42,225354.58,246.05,4572,1649,6,12,3,Standard,TwoYear,Debit Card,No,No,33,707.29,No
CUST005046,61,Female,Andhra Pradesh,29,269.19,7069.28,98.72,2267,2648,0,6,3,Premium,Monthly,Cash,Yes,No,16,2842.16,No
CUST005047,36,Male,Himachal Pradesh,64,2946.5,161609.18,13.68,1489,2514,1,11,0,Basic,Monthly,Credit Card,No,No,29,1007.16,No
CUST005048,37,Female,Maharashtra,80,1696.15,122436.9,2.49,4072,2729,18,11,1,Basic,TwoYear,Cash,No,Yes,14,3555.65,No
CUST005049,52,Male,Assam,109,3912.86,433783.84,257.83,2859,202,15,1,9,Basic,Yearly,Debit Card,No,No,2,3184.54,No
CUST005050,64,Male,West Bengal,12,2402.65,28706.26,295.34,1775,1693,4,4,2,Basic,TwoYear,UPI,No,No,5,3888.36,No
CUST005051,19,Male,Rajasthan,85,3732.72,309148.54,39.84,530,1727,1,2,9,Standard,Monthly,UPI,No,No,2,1689.48,No
CUST005052,47,Male,Uttarakhand,73,4553.22,342503.22,18.61,3413,400,12,12,5,Standard,Monthly,Net Banking,No,No,29,3372.67,Yes
CUST005053,70,Female,Kerala,11,1875.14,18622.16,274.32,3281,1541,18,13,4,Standard,Monthly,Debit Card,No,No,52,2081.53,Yes
CUST005054,51,Female,Rajasthan,8,4947.95,38219.43,30.23,4964,1418,10,14,2,Standard,TwoYear,Credit Card,Yes,No,40,201.36,No
CUST005055,39,Female,Kerala,60,834.08,42851.62,68.52,4277,1792,14,10,2,Basic,Monthly,Debit Card,No,Yes,17,286.93,Yes
CUST005056,20,Female,Uttarakhand,26,3255.27,87040.82,240.49,840,2380,13,9,10,Premium,Yearly,UPI,Yes,No,5,97.7,No
CUST005057,23,Male,Tamil Nadu,32,270.36,8128.51,299.4,910,2378,3,5,10,Basic,Yearly,Credit Card,No,No,25,2851.86,Yes
CUST005058,32,Male,Himachal Pradesh,39,1143.98,39510.09,145.8,4616,853,12,1,2,Premium,TwoYear,Net Banking,No,Yes,55,3585.28,No
CUST005059,44,Male,Tamil Nadu,4,3205.52,11512.48,63.23,3958,867,7,0,9,Basic,Monthly,Net Banking,No,No,6,3874.63,No
CUST005060,27,Female,Himachal Pradesh,98,326.34,32609.68,254.32,2440,2527,14,11,7,Basic,Monthly,Credit Card,No,Yes,48,2634.82,Yes
CUST005061,26,Male,Rajasthan,92,598.76,48021.77,118.29,45,1434,1,3,9,Standard,TwoYear,UPI,Yes,No,42,1517.78,No
CUST005062,50,Female,Jharkhand,89,1525.95,140568.39,81.79,2290,2127,19,15,8,Basic,Yearly,Credit Card,No,No,43,1180.09,No
CUST005063,49,Female,Chhattisgarh,115,2920.62,310577.68,147.12,751,2404,20,8,9,Basic,Monthly,Net Banking,Yes,No,1,1688.12,No
CUST005064,65,Female,Kerala,118,178.31,18941.09,256.74,2422,769,2,3,0,Premium,Monthly,UPI,No,No,38,1826.42,No
CUST005065,23,Male,Rajasthan,119,2463.54,268644.69,69.9,4989,977,3,2,0,Standard,Monthly,Debit Card,Yes,No,50,3306.33,No
CUST005066,58,Male,Haryana,44,3166.14,129808.74,127.15,3693,815,4,5,4,Premium,Yearly,Net Banking,No,Yes,22,3898.14,No
CUST005067,53,Female,Rajasthan,99,2072.36,196879.67,133.27,3257,2584,4,14,10,Premium,Monthly,Debit Card,No,Yes,59,2581.63,Yes
CUST005068,19,Female,Punjab,83,431.44,34640.75,249.83,2918,1234,12,11,4,Standard,Monthly,UPI,No,No,24,2326.32,No
CUST005069,46,Male,Bihar,35,3093.29,101722.02,202.8,3982,745,19,14,2,Basic,Yearly,Debit Card,No,No,17,95.61,No
CUST005070,21,Female,Jharkhand,51,3068.59,146994.4,234.15,3623,2215,11,8,8,Basic,Monthly,Debit Card,No,No,19,3739.9,Yes
CUST005071,18,Female,Andhra Pradesh,51,2579.61,119332.91,208.02,256,2204,1,5,8,Standard,Yearly,Net Banking,No,Yes,30,1148.01,No
CUST005072,36,Male,Gujarat,103,3496.41,333754.99,177.8,455,2168,15,1,6,Basic,TwoYear,Net Banking,No,No,41,3720.92,No
CUST005073,43,Male,Uttar Pradesh,29,1118.23,30594.1,39.72,3863,804,20,0,7,Basic,Monthly,Credit Card,No,No,53,1756.85,No
CUST005074,42,Male,Rajasthan,78,3424.85,258995.28,249.88,468,238,2,5,6,Premium,Yearly,Debit Card,No,No,19,2230.63,No
CUST005075,27,Male,Madhya Pradesh,85,891.13,66364.14,182.18,1087,846,19,14,1,Standard,Yearly,UPI,Yes,No,17,3308.23,No
CUST005076,70,Female,Gujarat,36,2024.2,73074.86,210.35,1507,217,2,5,3,Basic,Monthly,Debit Card,No,No,33,1773.61,No
CUST005077,32,Male,Bihar,102,431.08,43359.6,233.62,4189,577,10,1,2,Basic,Yearly,UPI,No,No,28,1058.41,Yes
CUST005078,39,Female,Kerala,78,4113.72,291912.77,93.51,2353,1213,5,7,3,Basic,TwoYear,Credit Card,No,No,35,587.9,No
CUST005079,68,Female,Madhya Pradesh,104,2737.34,268134.37,131.19,2306,884,13,13,7,Basic,TwoYear,UPI,Yes,No,56,642.46,No
CUST005080,65,Male,Tamil Nadu,114,4858.14,575640.92,162.39,4549,2557,3,3,8,Standard,Monthly,UPI,No,No,46,2347.54,No
CUST005081,38,Female,Andhra Pradesh,60,4717.4,241746.6,102.85,4543,766,1,7,10,Premium,Monthly,Net Banking,No,No,22,1733.9,Yes
CUST005082,39,Male,Gujarat,15,4992.95,75813.23,77.56,24,2263,14,1,6,Premium,Monthly,Credit Card,No,No,29,3234.51,No
CUST005083,53,Male,Himachal Pradesh,51,596.2,28957.19,233.05,2103,2023,7,11,8,Premium,TwoYear,UPI,No,No,42,2793.18,No
CUST005084,51,Female,Kerala,50,3072.24,149581.6,226.12,1722,2525,11,10,1,Standard,Yearly,Cash,Yes,No,38,1321.92,No
CUST005085,47,Female,Andhra Pradesh,94,2097.12,194548.17,249.54,3488,1988,13,4,0,Basic,Yearly,Net Banking,No,No,26,2082.16,No
CUST005086,42,Male,Telangana,111,2710.06,283129.86,209.01,1276,1924,17,10,3,Standard,Yearly,Cash,Yes,No,25,1769.79,No
CUST005087,62,Male,Odisha,55,1612.96,78809.96,93.52,3177,1534,13,10,3,Basic,Monthly,UPI,Yes,No,17,1674.09,No
CUST005088,45,Male,Maharashtra,12,335.54,4155.0,98.1,3819,2799,3,9,9,Standard,Monthly,Cash,No,No,35,701.1,Yes
CUST005089,18,Male,Gujarat,50,3567.98,178049.01,158.34,1890,1598,17,11,9,Standard,Monthly,UPI,No,No,35,1427.42,No
CUST005090,66,Male,Odisha,62,4832.5,288205.04,250.68,288,74,12,1,8,Basic,Yearly,Credit Card,No,Yes,11,1560.82,No
CUST005091,62,Female,Uttar Pradesh,5,2708.67,12726.57,103.89,1268,64,16,15,0,Premium,Yearly,Debit Card,No,No,7,3203.15,No
CUST005092,21,Male,Uttarakhand,27,1714.94,43982.02,229.78,2581,311,0,11,3,Basic,TwoYear,Credit Card,No,No,52,3433.58,No
CUST005093,24,Female,Kerala,79,4697.56,376565.35,91.71,664,2531,15,9,1,Standard,TwoYear,Credit Card,Yes,Yes,60,231.38,No
CUST005094,66,Male,Karnataka,90,1886.87,144770.22,101.56,609,563,6,0,3,Basic,Monthly,Debit Card,No,No,43,898.71,No
CUST005095,26,Female,Gujarat,9,4581.19,42181.78,225.71,2307,60,7,10,6,Standard,TwoYear,UPI,Yes,No,15,656.99,Yes
CUST005096,53,Female,Chhattisgarh,104,4292.89,383666.06,203.57,4875,1652,18,11,1,Basic,Monthly,UPI,No,No,3,1041.31,Yes
CUST005097,36,Male,Rajasthan,104,2690.68,272326.39,62.47,3715,1212,13,4,12,Standard,TwoYear,UPI,No,No,46,3804.83,No
CUST005098,18,Male,Kerala,35,3416.68,109613.44,248.11,1733,2850,19,14,12,Basic,Yearly,UPI,No,No,36,324.9,No
CUST005099,27,Female,Odisha,13,3531.56,45251.34,235.38,1005,1920,18,0,12,Standard,Yearly,UPI,No,No,2,1341.05,No
CUST005100,53,Female,Telangana,109,3241.35,306355.66,239.23,3040,2636,17,0,5,Basic,TwoYear,Credit Card,Yes,Yes,12,2123.96,No
CUST005101,26,Female,Haryana,44,887.67,37543.87,141.11,3897,33,18,12,1,Basic,Monthly,Net Banking,Yes,No,3,3875.47,No
CUST005102,62,Female,Chhattisgarh,111,3494.6,396064.68,98.59,3571,618,13,13,2,Standard,Monthly,Debit Card,No,No,47,3694.66,No
CUST005103,63,Male,West Bengal,46,115.77,5053.44,254.93,4064,1359,3,15,4,Basic,Monthly,Net Banking,Yes,Yes,38,3046.35,Yes
CUST005104,59,Female,Karnataka,97,3579.18,300960.09,176.46,4337,2292,16,9,3,Basic,Monthly,Credit Card,No,No,11,272.71,No
CUST005105,49,Female,Assam,98,2818.7,236862.74,279.29,3476,447,10,5,12,Premium,Monthly,Credit Card,Yes,No,38,2784.17,No
CUST005106,49,Female,Karnataka,119,1372.83,159158.49,76.15,2497,1370,17,9,3,Premium,Monthly,Debit Card,Yes,No,3,1209.61,No
CUST005107,23,Female,Uttar Pradesh,68,4038.45,237241.23,292.69,4182,2908,12,14,8,Standard,Monthly,UPI,Yes,No,47,1405.35,No
CUST005108,65,Female,Karnataka,77,2085.87,138810.16,113.77,1419,2624,8,15,5,Basic,Monthly,Net Banking,No,No,12,2160.47,Yes
CUST005109,55,Female,Jharkhand,74,2480.31,171628.78,115.34,718,2197,6,6,1,Standard,Yearly,Net Banking,No,No,16,3844.1,No
CUST005110,34,Female,Rajasthan,53,235.61,11137.47,71.64,1469,1064,6,1,8,Basic,Monthly,Net Banking,No,No,56,1826.62,Yes
CUST005111,27,Female,Kerala,109,2066.47,200657.28,289.51,3360,1688,0,1,7,Premium,Yearly,Credit Card,No,No,25,3097.95,No
CUST005112,67,Male,Bihar,1,920.08,870.58,11.91,2797,2822,1,3,8,Standard,TwoYear,Credit Card,No,No,5,3139.44,No
CUST005113,44,Female,Odisha,11,1453.1,14484.16,142.01,2828,1364,20,6,4,Basic,TwoYear,UPI,Yes,Yes,3,3723.21,No
CUST005114,67,Female,Punjab,50,1335.48,59686.16,109.64,186,2943,10,0,6,Premium,TwoYear,Debit Card,No,Yes,42,3489.86,No
CUST005115,52,Male,Uttarakhand,9,325.5,2791.47,47.78,539,665,2,15,11,Basic,Monthly,Credit Card,No,No,17,780.24,No
CUST005116,69,Male,Madhya Pradesh,38,2356.42,81321.74,213.97,157,2385,7,12,5,Standard,TwoYear,UPI,No,Yes,46,620.99,No
CUST005117,38,Female,Maharashtra,87,2660.7,200472.66,269.5,227,562,10,4,4,Standard,Monthly,UPI,No,No,13,571.32,No
CUST005118,42,Female,Andhra Pradesh,13,2898.21,37169.9,73.07,1036,2060,3,7,6,Basic,Yearly,UPI,Yes,No,33,2380.24,No
CUST005119,45,Male,Rajasthan,5,2364.88,11435.63,149.3,384,1502,20,3,7,Standard,Yearly,Debit Card,No,No,22,3493.19,No
CUST005120,64,Female,Punjab,25,4360.68,97289.32,173.46,4011,2745,17,7,1,Premium,Monthly,UPI,No,No,36,3842.58,No
CUST005121,32,Female,Himachal Pradesh,10,284.63,2750.8,117.15,3024,1532,3,13,3,Premium,Yearly,Debit Card,Yes,No,16,744.99,No
CUST005122,21,Male,Assam,5,3107.66,16177.2,276.46,535,1951,14,13,6,Standard,Monthly,Credit Card,No,No,10,2926.78,No
CUST005123,46,Male,Chhattisgarh,22,4344.05,99515.69,138.45,1190,20,17,13,6,Basic,TwoYear,UPI,Yes,No,21,3187.66,No
CUST005124,26,Female,Punjab,42,301.1,12094.68,294.83,646,2856,19,12,10,Basic,Yearly,UPI,No,Yes,29,1704.8,Yes
CUST005125,44,Female,Himachal Pradesh,89,2531.9,195956.22,88.56,788,315,8,0,11,Basic,TwoYear,UPI,No,Yes,13,1301.28,No
CUST005126,43,Male,Karnataka,101,2986.23,284006.44,21.97,1066,1906,8,15,4,Premium,Yearly,Credit Card,No,No,12,2683.51,No
CUST005127,36,Male,West Bengal,20,1035.44,17714.24,172.49,3259,1497,14,7,0,Basic,Monthly,Debit Card,No,No,46,1391.6,No
CUST005128,45,Male,Telangana,28,1337.25,34935.83,247.0,4759,2605,5,7,5,Standard,Monthly,UPI,No,Yes,33,832.54,Yes
CUST005129,34,Female,Chhattisgarh,21,3949.41,85581.97,116.52,3905,2448,5,1,0,Premium,Monthly,Credit Card,Yes,No,19,2722.77,No
CUST005130,60,Male,Telangana,11,2880.25,29892.32,55.53,1667,931,1,13,5,Standard,TwoYear,Net Banking,No,No,41,332.36,No
CUST005131,58,Male,Andhra Pradesh,93,1647.32,147087.66,221.47,1875,371,11,3,10,Premium,Monthly,Net Banking,Yes,No,57,2525.14,No
CUST005132,59,Male,Maharashtra,69,3847.3,234034.74,81.27,1955,1352,18,14,2,Basic,Monthly,Net Banking,Yes,No,53,2520.91,Yes
CUST005133,67,Female,Gujarat,37,3758.91,118653.06,230.92,312,492,16,1,5,Standard,Yearly,UPI,No,No,37,870.99,No
CUST005134,37,Male,Assam,49,1792.47,92106.36,78.7,3929,516,15,2,1,Standard,Yearly,Cash,Yes,No,58,2740.76,No
CUST005135,62,Male,Bihar,117,2494.37,267808.58,167.19,3614,1978,12,8,10,Standard,Monthly,Cash,No,No,45,2590.45,No
CUST005136,57,Female,Haryana,69,3356.14,209775.63,266.3,4009,2942,1,9,1,Standard,Monthly,Debit Card,Yes,Yes,11,2473.87,No
CUST005137,56,Male,Madhya Pradesh,33,1781.92,56701.51,61.39,1181,1677,3,3,9,Standard,Monthly,Debit Card,Yes,No,42,2019.3,No
CUST005138,66,Male,Himachal Pradesh,45,3182.15,143062.68,246.21,2735,2092,9,0,9,Standard,Yearly,UPI,No,No,19,418.71,No
CUST005139,70,Female,Haryana,100,1330.26,119760.85,79.63,3573,2762,18,0,5,Premium,TwoYear,UPI,Yes,No,9,369.25,No
CUST005140,40,Male,Odisha,8,1530.9,11693.93,198.2,4990,818,13,1,11,Standard,Yearly,UPI,Yes,Yes,24,3724.57,No
CUST005141,64,Female,Assam,116,1622.3,172478.31,73.11,1608,1721,4,10,6,Standard,Yearly,Credit Card,No,No,20,2942.85,No
CUST005142,49,Male,Haryana,119,4686.67,527704.88,34.37,4648,1758,10,6,3,Premium,Yearly,Net Banking,No,No,11,3653.49,No
CUST005143,69,Male,Andhra Pradesh,6,4184.99,22153.55,199.21,159,1446,11,8,0,Premium,Monthly,Credit Card,Yes,No,11,2005.51,No
CUST005144,64,Female,Chhattisgarh,15,2869.31,40974.76,178.47,4026,618,8,0,12,Basic,Yearly,Debit Card,No,No,44,454.0,No
CUST005145,50,Female,Uttarakhand,15,2862.97,36909.53,120.45,47,2004,4,4,3,Basic,Yearly,Cash,No,No,34,1524.58,No
CUST005146,63,Female,Odisha,117,375.12,44679.02,11.0,3520,363,14,11,11,Basic,TwoYear,Credit Card,Yes,Yes,40,500.4,No
CUST005147,22,Male,Kerala,112,3282.59,358654.39,142.58,419,284,4,9,4,Basic,Yearly,Net Banking,No,No,59,3783.73,No
CUST005148,60,Male,Uttar Pradesh,9,1707.79,15958.76,44.61,3918,2250,8,10,0,Standard,Monthly,Credit Card,No,Yes,24,490.41,No
CUST005149,65,Female,Rajasthan,61,3100.27,183432.84,107.84,3967,2420,14,9,6,Basic,TwoYear,Debit Card,Yes,No,47,3904.99,Yes
CUST005150,51,Male,Andhra Pradesh,56,4217.15,209340.42,175.86,4793,2533,4,14,9,Basic,Yearly,UPI,Yes,No,34,1673.93,Yes
CUST005151,57,Male,West Bengal,5,322.94,1528.81,281.81,1414,1548,11,6,7,Basic,Monthly,Credit Card,No,No,53,1610.95,No
CUST005152,28,Male,Punjab,26,3074.61,78576.01,153.39,2767,1959,17,6,12,Premium,Yearly,Net Banking,No,Yes,1,2505.52,No
CUST005153,67,Male,Chhattisgarh,87,2864.58,230488.36,58.43,4251,426,6,12,8,Premium,TwoYear,Credit Card,No,No,44,290.84,No
CUST005154,20,Female,Chhattisgarh,80,1113.16,85537.88,283.87,1713,2776,17,0,3,Standard,Monthly,Credit Card,Yes,Yes,55,3219.71,No
CUST005155,50,Female,Uttarakhand,57,3267.52,164371.45,7.77,267,880,2,14,9,Basic,Monthly,Debit Card,No,No,58,566.83,Yes
CUST005156,28,Female,Uttar Pradesh,103,2818.69,291900.03,192.85,664,561,12,0,7,Premium,Monthly,Credit Card,No,No,30,3222.51,Yes
CUST005157,33,Female,Maharashtra,35,3859.87,139405.8,78.72,2845,183,20,5,9,Standard,Monthly,Debit Card,Yes,No,48,3545.18,No
CUST005158,35,Male,Gujarat,10,642.03,5861.58,227.25,3978,1085,17,4,6,Basic,TwoYear,Net Banking,No,No,27,3521.51,No
CUST005159,47,Male,West Bengal,91,2273.68,208697.98,99.37,4283,1949,9,9,0,Premium,Monthly,UPI,No,No,38,306.56,No
CUST005160,65,Female,Madhya Pradesh,80,4989.87,346651.9,128.62,4835,1819,6,6,3,Basic,Monthly,Credit Card,No,No,11,562.81,No
CUST005161,27,Male,Madhya Pradesh,21,3477.48,65676.24,231.13,366,195,17,15,4,Premium,Yearly,Cash,No,No,6,1138.42,No
CUST005162,35,Male,Kerala,12,3453.06,39048.89,269.35,4534,936,18,13,9,Standard,Monthly,Net Banking,No,No,52,802.85,No
CUST005163,55,Female,West Bengal,9,1657.57,13833.3,54.77,1782,1035,0,13,2,Standard,Yearly,UPI,No,No,45,409.54,No
CUST005164,36,Male,Assam,16,560.05,8727.15,88.89,1443,365,8,0,1,Standard,Monthly,UPI,No,Yes,45,3911.12,No
CUST005165,53,Male,Maharashtra,73,4752.52,333957.59,1.3,3888,2380,20,0,7,Basic,Monthly,Net Banking,Yes,No,37,1200.89,No
CUST005166,30,Female,Maharashtra,120,616.81,64206.55,256.97,709,2393,15,13,2,Standard,Yearly,Debit Card,No,No,40,1547.88,Yes
CUST005167,63,Female,Punjab,93,4964.26,404584.79,284.14,2549,1061,16,2,9,Basic,Yearly,Debit Card,Yes,No,25,3272.87,No
CUST005168,20,Male,Assam,54,716.33,33279.61,83.83,4386,1844,17,6,7,Premium,Monthly,Credit Card,Yes,No,26,3175.08,No
CUST005169,27,Male,Gujarat,23,937.45,22435.04,115.37,4516,2019,8,4,5,Basic,TwoYear,Debit Card,Yes,No,42,1635.59,No
CUST005170,55,Female,Bihar,39,1611.0,61513.92,128.69,4315,2582,13,6,6,Basic,Monthly,Cash,No,Yes,45,1735.19,No
CUST005171,18,Female,Chhattisgarh,107,2610.64,285237.24,122.93,1459,1391,16,11,8,Standard,Monthly,Credit Card,No,No,11,3184.78,Yes
CUST005172,44,Female,Telangana,113,3972.97,430203.38,117.86,4985,2003,9,8,7,Premium,TwoYear,Cash,Yes,Yes,1,3123.67,No
CUST005173,63,Male,Karnataka,88,4857.94,379947.03,142.76,3348,2026,9,10,6,Basic,Yearly,Credit Card,No,No,49,1750.86,No
CUST005174,25,Male,Punjab,22,1858.24,39872.34,46.14,2812,2165,20,3,3,Basic,Yearly,UPI,Yes,No,16,1927.58,No
CUST005175,68,Male,Kerala,55,200.02,10462.79,17.3,4534,2882,18,11,12,Basic,Yearly,Net Banking,Yes,No,34,3615.23,No
CUST005176,63,Male,Karnataka,31,3121.73,90158.04,217.06,3504,1373,19,6,4,Basic,TwoYear,Debit Card,No,No,51,3154.07,No
CUST005177,59,Male,Odisha,74,3582.87,245078.05,253.97,3388,2185,9,0,7,Standard,TwoYear,Credit Card,No,No,16,2339.21,No
CUST005178,34,Male,Uttar Pradesh,47,2047.48,94308.4,243.06,4229,329,12,3,8,Standard,Monthly,Net Banking,No,Yes,27,1360.08,No
CUST005179,26,Male,Uttarakhand,106,999.03,103096.45,187.99,881,2468,11,11,11,Basic,Yearly,Cash,Yes,Yes,19,3510.13,No
CUST005180,23,Female,Uttar Pradesh,27,1599.48,38017.17,290.64,3250,1432,11,15,12,Basic,Monthly,UPI,Yes,No,51,62.92,Yes
CUST005181,60,Female,Telangana,98,3313.42,329015.82,0.46,1303,476,7,9,0,Premium,Yearly,Net Banking,Yes,No,50,1616.64,No
CUST005182,42,Male,Haryana,48,2521.5,118274.68,95.86,3881,2068,3,8,9,Basic,TwoYear,Credit Card,No,No,30,1995.92,No
CUST005183,56,Male,Kerala,39,3742.78,139715.38,93.0,2196,142,20,0,5,Basic,Yearly,Credit Card,Yes,No,35,1981.62,No
CUST005184,66,Male,Bihar,88,1169.03,102852.37,104.9,4498,233,2,14,0,Basic,Monthly,UPI,Yes,No,45,665.69,Yes
CUST005185,45,Male,Tamil Nadu,21,4225.73,78156.56,240.0,4376,2954,14,9,2,Premium,Monthly,UPI,No,No,22,1657.34,No
CUST005186,50,Male,Tamil Nadu,15,863.84,13397.42,105.45,906,2529,12,12,9,Premium,Yearly,Debit Card,No,Yes,29,2878.95,No
CUST005187,54,Male,Himachal Pradesh,81,1716.59,125711.92,158.13,587,1610,6,14,3,Premium,TwoYear,Credit Card,Yes,No,31,2100.61,No
CUST005188,26,Female,Assam,118,2996.92,319175.2,184.18,155,1287,7,4,11,Basic,Yearly,Credit Card,Yes,No,26,3693.74,No
CUST005189,35,Female,Telangana,45,3710.63,169145.81,253.61,65,2657,17,7,9,Basic,Yearly,UPI,Yes,No,59,1495.43,No
CUST005190,38,Female,Bihar,19,1404.29,24461.56,184.76,1816,2664,0,7,6,Premium,Yearly,Net Banking,No,No,25,3575.87,No
CUST005191,19,Female,Assam,53,4745.79,255586.93,114.39,4865,1556,11,15,8,Premium,Yearly,UPI,No,Yes,41,2383.22,No
CUST005192,60,Female,Telangana,89,3559.95,290095.26,208.42,4346,2355,9,13,10,Basic,Monthly,Credit Card,No,No,20,3308.16,No
CUST005193,55,Female,Gujarat,55,1166.61,61605.84,154.66,3067,2839,13,10,3,Premium,Monthly,UPI,Yes,No,13,3010.64,Yes
CUST005194,57,Female,Haryana,104,3656.25,340768.26,158.52,381,367,17,6,4,Basic,Yearly,Debit Card,Yes,Yes,13,3367.1,No
CUST005195,53,Male,Odisha,86,3512.04,300919.14,100.55,2700,1247,10,0,0,Premium,Monthly,Debit Card,Yes,No,20,3028.51,No
CUST005196,67,Female,Uttar Pradesh,105,3788.15,351372.74,0.48,1975,2385,4,3,12,Premium,TwoYear,UPI,Yes,Yes,36,1107.83,No
CUST005197,60,Male,Bihar,115,4587.82,543367.29,106.75,819,2856,8,7,3,Premium,Yearly,UPI,No,Yes,7,1213.66,Yes
CUST005198,54,Female,Himachal Pradesh,49,3587.41,162481.54,90.82,4287,562,19,7,11,Standard,Monthly,Credit Card,Yes,No,20,1596.4,Yes
CUST005199,32,Female,Himachal Pradesh,106,1824.36,182613.65,30.1,3700,655,11,5,3,Standard,TwoYear,Credit Card,Yes,No,53,3317.85,No
